"DOI","Authors","Year","Species","Organism Group","Environment","Life Stage","In vitro/in vivo","Sex","Estimated Body Length (cm)","Estimated Maximum Ingestible Size (mm)","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Acute/Chronic","Number of Doses","Replicates","Sample Size","Dosing Frequency","Chemicals Added","Added Chemical Dose (nominal)","Added Chemical Dose (measured)","Plotted Dose Values","Unaligned Dose Values","Dose Metric","Alignment","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Cell or Tissue","Effect Metric","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Particle Width (μm)","Size Category","Particle Surface Area (μm^2)","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Uptake Validation Method","Tissue Distribution","Organisms Fed?"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,1040,1040,"Particles/mL","Unaligned","No","Not Reported","Stress","Stress","casp8 mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,10400,10400,"Particles/mL","Unaligned","No","Not Reported","Stress","Stress","casp8 mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,104000,104000,"Particles/mL","Unaligned","No","Not Reported","Stress","Stress","casp8 mRNA expression","Subcell","whole.body","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,1040,1040,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","sod1 mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,10400,10400,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","sod1 mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,104000,104000,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","sod1 mRNA expression","Subcell","whole.body","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,1040,1040,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","gpx4b mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,10400,10400,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","gpx4b mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,104000,104000,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","gpx4b mRNA expression","Subcell","whole.body","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,1040,1040,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,10400,10400,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,104000,104000,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase mRNA expression","Subcell","whole.body","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,1040,1040,"Particles/mL","Unaligned","No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,10400,10400,"Particles/mL","Unaligned","No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE mRNA expression","Subcell","whole.body",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2017.01.047","Karami",2017,"Danio rerio","Fish","Freshwater","early","In Vivo","Not Reported",2.5,1.5339661003720364,"Particle Only","water","No","Y","N","water","ethanol","Not Reported","7.26",NA,28.42,NA,NA,20,NA,"Acute",3,"5","6",1,"Not Reported",0,NA,104000,104000,"Particles/mL","Unaligned","No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE mRNA expression","Subcell","whole.body","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,11.12,8.5624,"1µm < 100µm",222.88888248278025,286.0021099450012,2.674119727985762e-7,"No","Y","N","Y","commercial","unknown","Y","not_cleaned","none","N","Y","Not Evaluated","Y","histology","gut","Yes"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,78,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Fitness","Growth","Growth","Organism","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,78,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","Yes","decrease","Fitness","Growth","Growth","Organism","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","Yes","decrease","Metabolism","Photosynthesis","rbcl mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","rbcl mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","psaa mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","psaa mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","psab mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","psab mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","psba mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","psba mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","psbl mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","psbl mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","petb mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Photosynthesis","petb mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","sod mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","sod mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Peroxidase mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Peroxidase mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,37.21993961,37.21993961,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","Not Reported",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06670534063643098,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1016/j.envpol.2016.05.006","Lagarde",2016,"Chlamydomonas reinhardtii","Algae","Freshwater","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Y","N","artificial_medium","Not Reported","Not Reported",NA,NA,24,NA,NA,45,NA,"Chronic",1,"3","1",0,"Not Reported",0,NA,39.77216404,39.77216404,"Particles/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","Not Reported",NA,"Polypropylene","Fragment",0.875,"estimated",NA,NA,NA,NA,700,539,"100µm < 1mm",883232.2377251625,71342610.30634329,0.06242478401805038,"No","N","Y","Y","lab","No","N","not_cleaned","none","N","N","none","N",NA,NA,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Crustacea","Marine","early","In Vivo","Not Reported",0.2,0.1449412888859439,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported","7.8","32",20,NA,NA,4,NA,"Acute",6,"3","10",2,"Not Reported",0,NA,49580.97916,49580.97916,"Particles/mL","Unaligned","No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,6,6,"1µm < 100µm",113.09733552923255,113.09733552923255,1.2101414901627882e-7,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Y","microscopy flourescent particles","gut","No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Crustacea","Marine","early","In Vivo","Not Reported",0.2,0.1449412888859439,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported","7.8","32",20,NA,NA,4,NA,"Acute",6,"3","10",2,"Not Reported",0,NA,107425.4548,107425.4548,"Particles/mL","Unaligned","No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,6,6,"1µm < 100µm",113.09733552923255,113.09733552923255,1.2101414901627882e-7,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Y","microscopy flourescent particles","gut","No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Crustacea","Marine","early","In Vivo","Not Reported",0.2,0.1449412888859439,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported","7.8","32",20,NA,NA,4,NA,"Acute",6,"3","10",2,"Not Reported",0,NA,256168.3923,256168.3923,"Particles/mL","Unaligned","No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,6,6,"1µm < 100µm",113.09733552923255,113.09733552923255,1.2101414901627882e-7,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","uniformly_dispersed","Y","microscopy flourescent particles","gut","No"
